age,gender,income,daily_gaming_hours,weekly_sessions,years_gaming,sleep_hours,caffeine_intake,exercise_hours,stress_level,anxiety_score,depression_score,social_interaction_score,relationship_satisfaction,academic_performance,work_productivity,addiction_level,multiplayer_ratio,toxic_exposure,violent_games_ratio,mobile_gaming_ratio,night_gaming_ratio,weekend_gaming_hours,friends_gaming_count,online_friends,streaming_hours,esports_interest,headset_usage,microtransactions_spending,parental_supervision,loneliness_score,aggression_score,happiness_score,bmi,screen_time_total,eye_strain_score,back_pain_score,competitive_rank,internet_quality
50,Male,12488,5.59,20,11,7.68,2.43,0.44,10,5.14,7.36,7.49,5.73,53.19,76.25,5.01,0.56,0.17,0.23,0.35,0.88,0.58,44,485,1.95,2,1,13.86,10,2.86,4.65,5.97,18.41,6.22,7.4,4.72,58,4
31,Male,81773,0.23,6,20,8.87,5.04,1.22,6,2.6,1.93,5.58,6.93,68.68,91.42,0.0,0.36,0.42,0.07,0.32,0.15,0.3,32,476,0.5,9,1,383.03,2,4.5,5.28,6.39,27.09,15.55,2.12,6.46,45,8
20,Female,19022,1.83,26,3,4.89,1.28,3.85,2,3.56,6.29,3.95,6.09,56.94,68.89,2.65,0.86,0.33,0.4,0.87,0.79,3.02,10,102,2.2,8,1,550.64,6,4.72,5.12,4.58,25.72,2.41,2.51,4.82,41,2
57,Female,26301,1.37,30,23,8.02,0.53,7.27,1,5.84,3.26,5.85,7.5,74.18,51.09,0.24,0.43,0.29,0.26,0.16,0.44,1.12,29,399,1.06,0,0,474.96,5,7.41,6.93,4.3,18.49,3.6,8.14,0.95,28,9
13,Female,100488,0.43,22,21,6.69,0.08,1.75,5,3.05,4.87,7.66,6.38,75.09,74.78,1.62,0.55,0.24,0.27,0.38,0.63,4.58,8,372,1.28,8,0,403.86,3,2.44,5.45,4.99,31.54,2.12,1.07,0.78,36,5
34,Male,123479,0.87,18,22,7.68,8.67,0.4,7,6.16,4.51,5.66,6.51,67.96,85.09,0.0,0.33,0.52,0.19,0.84,0.35,6.32,48,201,3.33,7,0,41.63,6,6.24,6.06,6.08,27.71,4.64,6.09,5.71,38,10
29,Female,42245,3.0,21,6,3.32,3.38,1.66,10,8.66,5.53,7.98,8.27,46.12,73.95,1.65,0.99,0.03,0.62,0.43,0.77,5.39,15,390,1.38,4,1,263.56,2,4.4,3.55,5.43,17.92,6.75,3.46,3.06,30,9
19,Male,91703,0.89,24,13,5.95,2.55,0.34,5,4.6,6.28,6.99,5.75,71.41,71.75,2.72,0.36,0.18,0.35,0.65,0.2,6.44,18,249,3.46,1,1,249.61,8,4.36,6.17,7.19,27.24,7.67,8.01,4.32,45,2
37,Female,49621,5.18,34,18,6.12,1.13,0.23,4,4.48,3.36,3.77,7.8,88.4,85.95,5.09,0.91,0.06,0.53,0.3,0.62,5.27,19,435,0.97,2,0,1667.03,0,4.67,7.81,7.1,27.11,7.34,6.85,4.03,57,10
57,Male,149479,1.25,8,21,8.35,1.97,8.25,2,1.9,5.25,4.72,7.28,91.08,61.63,2.12,0.04,0.18,0.69,0.73,0.25,2.9,17,477,1.79,1,0,147.6,8,4.12,8.43,3.74,22.01,3.11,9.02,1.57,41,4
16,Male,6415,4.06,39,18,6.23,0.07,0.03,6,2.93,4.49,6.19,8.91,82.25,70.82,2.4,0.78,0.31,0.38,0.6,0.9,3.31,11,407,4.68,3,1,266.03,2,6.34,0.89,7.42,23.9,8.72,8.15,7.74,26,7
48,Other,112442,0.76,19,7,6.0,0.65,0.69,8,4.78,5.84,5.41,7.67,84.22,75.04,0.0,0.26,0.36,0.13,0.36,0.28,2.96,40,47,5.16,6,1,401.37,6,1.91,4.0,10.0,25.99,2.46,2.54,6.14,8,1
18,Female,41026,11.09,16,11,8.66,3.68,0.54,8,4.12,6.84,5.8,6.7,94.86,80.45,7.44,0.56,0.06,0.02,0.64,0.37,2.14,14,398,1.22,3,0,121.04,5,4.67,3.73,5.02,23.12,15.79,3.3,4.39,6,7
43,Female,28328,2.27,20,9,5.86,0.73,4.82,3,5.09,6.57,4.09,5.14,86.43,73.15,0.68,0.52,0.27,0.5,0.23,0.83,5.05,44,124,0.68,8,1,456.17,3,4.89,3.77,4.66,24.38,7.42,3.81,1.6,50,6
31,Male,13816,2.6,23,9,7.29,5.54,3.33,5,6.86,10.0,4.99,4.86,54.42,39.45,0.0,0.82,0.18,0.31,0.79,0.36,0.23,6,325,4.37,6,1,560.32,1,2.6,2.95,6.76,29.66,6.84,3.72,5.21,23,5
56,Male,9296,6.28,19,13,8.16,4.26,0.49,1,4.43,5.07,6.65,7.86,64.73,45.21,3.96,0.18,0.16,0.26,0.22,0.41,9.82,1,301,6.38,9,0,672.06,5,7.86,3.89,8.67,22.58,7.64,6.55,1.77,97,6
51,Female,107765,0.57,19,5,8.86,2.03,0.51,4,7.0,5.39,4.93,7.25,96.18,67.03,0.0,0.61,0.08,0.02,0.66,0.74,0.97,41,201,0.95,2,1,746.5,0,4.16,6.64,4.45,24.5,3.32,6.86,2.26,84,3
39,Male,137738,1.22,5,16,6.98,0.07,1.96,3,3.79,8.04,6.42,6.23,82.65,73.97,0.38,0.38,0.09,0.29,0.38,0.3,6.01,13,170,2.91,2,0,202.78,5,6.45,2.62,6.81,19.22,5.84,7.95,4.11,26,8
22,Male,63632,2.29,27,21,7.95,1.18,3.79,1,3.17,2.36,5.38,6.5,64.39,30.44,2.35,0.89,0.3,0.52,0.72,0.34,2.55,21,60,2.33,9,1,497.82,10,3.45,5.84,5.24,24.92,4.64,3.51,7.45,83,8
38,Female,65810,2.73,4,17,7.25,0.18,1.2,3,5.2,6.57,4.91,8.9,35.33,74.57,3.42,0.08,0.42,0.26,0.56,0.28,6.6,5,26,1.9,0,0,168.88,2,0.85,7.06,6.14,25.83,3.08,4.96,5.6,32,9
31,Male,119133,3.29,16,6,7.41,3.24,0.92,1,6.04,10.0,4.5,8.22,44.87,89.17,1.74,0.32,0.23,0.61,0.57,0.91,2.96,37,478,1.01,10,1,63.36,3,5.75,6.49,6.94,27.24,11.89,4.01,2.95,69,7
51,Other,106900,1.61,17,12,8.86,0.35,2.08,1,3.77,7.2,5.19,4.74,94.78,59.48,1.32,0.69,0.19,0.69,0.17,0.37,7.61,15,280,1.31,5,0,875.65,10,7.08,3.67,4.93,19.35,7.04,6.19,7.87,62,10
15,Male,47186,0.49,5,3,6.29,0.56,2.34,4,3.33,5.08,2.34,5.5,75.22,55.42,0.0,0.42,0.4,0.48,0.65,0.54,2.45,0,304,2.03,9,0,900.78,9,7.03,5.3,8.51,24.21,4.51,4.27,2.03,56,3
57,Female,146654,3.53,39,10,9.44,2.15,0.54,2,5.67,0.79,5.06,8.72,55.09,67.0,3.46,0.57,0.1,0.37,0.6,0.73,6.29,39,370,1.53,6,1,277.14,3,3.82,2.72,9.1,23.78,10.42,5.87,3.11,5,1
25,Female,112966,5.58,6,24,7.87,3.37,0.52,1,4.73,8.85,5.05,8.22,64.38,79.89,2.75,0.15,0.29,0.47,0.78,0.56,3.89,16,418,2.59,5,1,599.33,3,5.35,4.44,4.15,14.48,9.1,5.92,4.33,64,6
40,Male,114528,1.3,23,11,5.23,5.24,3.11,10,10.0,8.18,4.45,5.56,73.14,79.27,1.82,0.22,0.25,0.61,0.53,0.5,7.08,11,232,1.12,7,1,644.45,6,1.55,6.04,4.66,22.76,6.48,4.2,3.2,21,9
32,Female,130900,2.93,15,19,8.41,0.45,1.11,10,4.52,3.91,4.57,7.81,60.31,90.17,2.84,0.17,0.41,0.13,0.71,0.17,1.24,49,105,0.22,2,1,990.67,7,4.04,4.98,5.08,24.39,4.08,3.62,5.42,47,6
40,Female,65867,1.27,5,5,7.67,1.91,2.71,7,1.93,3.39,6.51,1.83,73.47,76.97,1.71,0.5,0.35,0.54,0.89,0.8,2.66,43,200,0.38,7,0,267.92,9,2.21,6.37,8.82,21.9,2.86,3.97,2.87,55,6
20,Female,5258,1.34,24,11,6.04,0.55,0.9,5,2.34,2.2,1.8,9.3,48.07,49.32,0.0,0.06,0.26,0.72,0.8,0.39,2.71,2,307,3.53,3,1,26.13,5,9.07,4.11,7.8,17.46,7.79,7.38,3.71,29,10
53,Female,48326,0.76,7,2,9.2,3.24,1.38,6,6.13,4.32,7.43,5.02,77.21,80.47,0.0,0.22,0.12,0.63,0.53,0.51,4.83,22,318,1.05,7,1,23.15,9,5.25,5.45,8.15,23.69,4.74,7.29,3.84,14,6
51,Male,97213,4.63,30,13,7.55,0.05,0.07,9,4.02,7.8,8.49,6.31,83.13,61.48,1.99,0.34,0.23,0.44,0.6,0.61,2.57,8,428,0.4,4,0,605.92,3,5.54,4.72,6.47,25.57,8.53,5.96,4.08,25,8
13,Female,67147,1.54,32,16,4.93,0.19,1.57,5,7.4,7.44,7.8,5.97,82.14,81.48,0.0,0.75,0.18,0.18,0.51,0.32,4.06,14,333,1.94,5,1,228.85,10,6.04,5.82,7.84,23.65,8.98,4.19,2.22,39,1
15,Female,103404,9.11,28,10,8.77,3.39,1.78,9,4.9,4.61,5.65,7.04,86.75,62.7,6.77,0.17,0.42,0.52,0.67,0.57,1.82,13,324,1.3,0,1,160.03,5,5.87,2.02,10.0,30.53,10.79,5.53,1.75,52,8
25,Female,143168,1.38,22,6,6.26,0.58,0.13,10,8.99,4.34,6.81,7.79,70.54,62.19,1.53,0.53,0.12,0.33,0.35,0.82,0.49,1,60,2.95,7,0,505.25,1,4.77,6.7,6.85,37.03,7.33,5.77,6.46,9,6
40,Male,133965,1.88,19,6,5.62,1.51,0.05,2,1.79,8.2,8.04,4.04,80.37,30.19,0.12,0.53,0.4,0.16,0.47,0.43,4.05,17,379,5.91,5,0,50.74,8,4.42,6.84,6.26,27.24,2.35,4.52,3.21,24,1
37,Female,96163,7.02,33,16,8.91,4.46,0.23,1,5.91,1.03,3.69,1.45,80.48,66.52,4.59,0.9,0.35,0.22,0.04,0.87,5.51,42,443,1.56,7,0,495.99,8,7.71,6.12,7.12,20.97,10.22,5.09,2.55,17,8
45,Male,56418,1.12,32,19,10.24,0.17,4.74,6,5.06,8.36,4.61,3.97,93.05,54.11,0.86,0.51,0.41,0.47,0.36,0.21,4.05,11,121,4.77,1,0,389.46,6,2.59,6.86,5.32,25.27,2.74,6.39,4.43,28,6
50,Male,8168,2.52,17,24,3.35,2.46,2.13,3,1.88,1.31,5.81,5.97,64.07,42.58,2.67,0.4,0.51,0.39,0.47,0.22,2.51,22,37,1.2,8,0,639.06,0,0.0,4.52,3.93,25.33,5.2,6.04,3.41,40,2
18,Female,62240,1.33,3,5,6.08,1.03,0.25,10,2.84,6.77,6.44,3.12,43.21,44.76,1.66,0.87,0.52,0.05,0.59,0.5,8.08,36,34,1.81,7,1,60.94,1,3.99,1.81,8.61,25.31,4.81,2.96,4.67,53,10
56,Male,34687,2.59,32,1,5.96,0.01,1.93,9,4.61,3.44,1.64,9.15,75.73,66.05,0.4,0.66,0.29,0.4,0.32,0.87,7.25,41,254,1.15,8,0,43.38,5,3.76,6.22,7.41,26.9,4.11,6.79,4.68,55,7
57,Female,13430,6.54,33,5,4.67,1.85,3.11,3,5.8,0.92,8.15,6.56,98.9,71.23,7.52,0.64,0.54,0.52,0.29,0.63,9.81,27,346,0.34,9,1,279.05,8,6.32,5.86,6.85,26.53,14.41,1.28,2.3,24,5
44,Female,69985,3.84,31,13,7.2,5.26,4.18,5,5.66,7.01,5.54,5.73,68.31,68.38,2.84,0.24,0.49,0.5,0.4,0.38,2.42,43,223,0.65,4,0,20.27,8,3.0,5.47,5.61,17.21,8.29,7.24,3.85,89,2
57,Male,38111,2.33,11,5,10.63,4.19,0.24,9,5.09,4.69,8.05,4.49,85.73,81.88,2.42,0.15,0.29,0.53,0.35,0.61,3.95,25,248,2.43,3,0,971.08,0,6.3,6.99,2.47,25.04,6.52,4.96,2.64,78,4
59,Female,25800,5.73,22,4,7.27,1.98,0.57,9,3.95,10.0,3.67,4.29,57.53,71.65,4.57,0.72,0.43,0.34,0.5,0.87,5.31,3,342,0.52,6,1,536.75,5,2.52,5.06,10.0,13.48,12.04,6.13,5.72,10,2
33,Female,139210,3.9,13,9,6.8,5.78,1.31,2,2.54,5.17,4.8,7.72,75.71,59.83,2.49,0.27,0.36,0.2,0.57,0.44,7.71,17,182,2.85,1,0,212.91,0,4.88,5.59,3.52,28.06,6.4,7.63,0.0,20,7
28,Female,85462,1.27,20,12,6.22,1.09,1.15,3,5.18,4.36,6.25,7.57,72.24,63.03,1.27,0.42,0.03,0.39,0.26,0.35,5.71,38,450,2.73,5,0,367.86,4,7.83,3.58,9.01,18.83,6.11,4.43,3.88,70,10
33,Female,56504,2.55,37,1,6.27,2.55,0.98,5,6.26,4.25,3.32,5.72,45.64,69.86,2.25,0.75,0.27,0.6,0.38,0.92,4.22,3,486,1.44,6,1,245.28,3,5.28,6.13,5.63,27.86,5.28,4.62,4.52,85,3
23,Male,20394,4.21,2,12,8.74,0.58,8.05,4,2.67,5.53,1.66,6.89,70.61,62.48,3.21,0.43,0.31,0.72,0.74,0.64,5.77,24,446,2.62,4,1,295.79,1,2.94,6.84,6.93,21.73,5.06,5.7,0.42,13,1
49,Male,88499,5.7,21,14,7.55,3.09,6.3,5,2.54,5.78,10.0,8.58,80.36,76.67,3.39,0.6,0.18,0.71,0.22,0.47,2.41,29,158,0.24,10,0,267.23,10,5.45,6.58,4.5,23.84,7.11,4.7,2.11,34,6
48,Other,34632,1.21,2,21,10.81,0.23,0.05,7,6.37,9.14,5.47,6.39,41.72,73.46,0.0,0.77,0.44,0.57,0.36,0.48,8.26,38,307,2.81,10,1,667.72,1,2.91,7.11,8.29,22.12,2.5,2.37,7.11,99,1
47,Female,121155,1.61,7,6,7.67,0.4,2.3,4,6.4,4.75,4.87,6.42,91.8,62.43,0.46,0.3,0.42,0.38,0.18,0.41,5.23,49,441,0.96,2,0,22.58,5,2.42,5.01,2.83,23.16,4.5,4.56,1.76,18,4
31,Male,57652,1.58,32,11,8.08,1.48,0.8,7,7.28,2.64,7.55,4.35,60.53,78.46,2.04,0.83,0.35,0.52,0.91,0.56,3.86,23,438,1.57,8,1,171.14,8,6.86,4.67,5.8,22.18,2.4,8.65,1.73,45,10
32,Other,135251,4.09,11,2,8.15,0.7,1.64,1,7.77,4.74,3.64,3.26,72.76,62.06,3.43,0.62,0.09,0.22,0.45,0.6,4.3,39,434,0.81,8,0,1334.88,6,5.08,6.49,3.59,27.07,7.75,6.75,5.69,85,5
30,Male,27346,2.13,4,2,7.22,5.96,3.01,6,3.72,10.0,8.31,7.98,78.06,61.21,3.04,0.74,0.7,0.49,0.22,0.44,8.57,43,244,0.19,10,1,83.52,1,3.32,6.17,9.85,30.16,2.83,4.27,2.82,60,8
59,Male,144044,2.18,33,22,8.28,0.29,0.32,10,4.86,4.38,5.44,4.95,51.29,96.11,2.59,0.32,0.24,0.41,0.38,0.15,7.28,3,410,1.09,1,0,900.73,6,4.33,4.07,6.14,22.03,6.52,6.15,2.44,45,10
53,Other,28710,0.36,31,24,6.33,0.12,2.26,10,2.91,6.86,5.59,3.14,69.25,70.57,0.72,0.44,0.25,0.09,0.41,0.54,5.32,31,131,1.14,7,0,100.75,9,4.13,2.42,4.62,23.68,2.16,4.56,4.03,77,3
26,Female,41330,5.44,16,16,5.97,1.61,1.92,8,5.94,2.41,1.62,7.02,60.58,78.3,4.75,0.29,0.11,0.54,0.68,0.21,6.01,44,256,2.13,5,1,435.27,5,6.98,3.66,6.48,25.39,10.85,4.49,1.56,48,10
27,Female,60384,7.93,19,16,9.39,0.31,1.72,8,4.91,3.15,10.0,7.66,73.99,46.93,7.21,0.49,0.26,0.6,0.7,0.82,16.46,21,167,2.49,4,1,665.38,3,4.39,2.36,4.63,21.49,10.66,5.69,3.37,12,8
43,Male,9820,1.89,24,12,7.73,0.17,1.64,3,6.91,7.07,6.49,2.27,62.65,47.53,2.43,0.4,0.28,0.25,0.57,0.6,6.19,8,228,4.84,4,0,84.9,8,5.44,7.37,1.93,17.21,4.07,1.84,3.23,83,1
13,Male,70014,5.16,31,1,6.28,2.06,5.76,3,2.49,6.11,5.38,7.0,63.86,56.51,2.95,0.71,0.04,0.53,0.14,0.22,3.62,9,303,1.28,2,1,1506.28,3,6.4,6.48,6.99,26.97,9.63,5.52,0.0,76,9
15,Male,94367,9.59,29,15,7.52,1.13,3.72,7,4.13,5.44,4.22,5.08,78.95,68.3,6.24,0.22,0.49,0.21,0.13,0.69,4.18,14,278,2.37,0,0,42.83,0,4.35,4.02,8.44,15.62,12.09,3.73,4.1,43,8
28,Female,81883,2.03,26,20,7.15,0.93,3.15,2,7.79,4.02,2.95,6.13,80.45,69.75,0.89,0.7,0.15,0.67,0.87,0.61,2.22,24,20,1.11,2,0,231.86,7,1.46,4.61,8.36,17.99,2.45,5.53,3.77,2,5
35,Male,133533,9.23,9,24,7.08,3.65,1.22,2,3.76,6.01,3.2,5.62,41.54,85.12,6.1,0.4,0.19,0.35,0.75,0.45,16.98,6,261,1.77,10,1,1041.35,7,3.52,6.92,6.22,24.43,10.89,5.59,1.02,55,9
23,Male,51064,1.8,16,9,9.17,7.68,1.5,1,7.21,2.49,7.51,10.0,49.54,66.06,1.54,0.24,0.42,0.25,0.6,0.21,4.12,28,123,3.6,2,1,710.91,0,7.47,5.89,3.49,25.68,3.99,7.85,0.38,34,4
24,Other,111123,4.77,15,16,4.95,0.41,1.38,2,7.81,8.62,4.98,3.71,64.02,73.58,4.07,0.52,0.18,0.62,0.62,0.42,15.02,23,296,2.13,4,1,743.77,2,3.28,6.19,7.88,23.02,7.81,4.05,3.49,54,7
22,Other,120310,4.3,30,13,7.86,1.02,0.0,6,5.28,6.16,7.23,3.87,62.61,51.22,4.23,0.56,0.18,0.78,0.65,0.49,5.45,37,30,0.73,10,1,535.96,6,7.85,2.42,6.55,23.37,9.44,5.4,4.51,30,9
44,Male,63305,5.5,34,11,7.51,0.49,1.63,7,7.4,6.6,4.87,3.75,59.99,89.17,2.55,0.71,0.35,0.69,0.87,0.75,0.92,39,279,1.53,1,0,18.46,10,3.54,1.15,4.93,28.36,8.45,7.1,6.65,14,4
28,Male,130785,3.34,22,4,6.73,5.22,0.41,8,5.77,4.26,7.66,6.87,81.72,52.04,0.64,0.1,0.25,0.68,0.42,0.44,8.99,27,440,3.01,7,1,39.75,8,5.69,5.71,9.04,23.76,3.72,3.08,6.3,33,8
20,Female,59952,2.75,27,18,6.05,1.72,9.3,2,1.7,4.58,0.75,7.9,60.47,33.76,1.63,0.46,0.3,0.45,0.64,0.83,1.32,16,386,5.71,10,0,207.71,4,5.7,0.87,5.8,28.33,10.14,0.1,4.95,90,4
50,Male,11778,4.92,31,15,8.57,0.58,1.39,7,2.41,3.95,6.23,6.41,80.95,53.27,4.38,0.71,0.54,0.26,0.5,0.27,0.38,10,103,2.23,2,0,768.66,7,5.64,3.9,5.04,24.39,7.94,2.48,7.19,39,2
24,Female,143669,0.48,31,16,5.31,2.35,2.89,7,5.85,5.3,5.21,7.56,45.32,75.14,0.0,0.25,0.4,0.79,0.35,0.37,12.16,31,179,2.82,4,1,990.79,1,5.55,7.46,8.53,24.91,1.38,7.26,6.59,39,2
36,Female,25399,1.84,3,6,8.39,1.04,4.63,9,3.65,4.18,8.7,8.23,68.18,82.33,1.51,0.59,0.44,0.48,0.98,0.69,2.16,44,285,0.38,2,1,105.12,9,6.58,0.6,3.24,27.23,3.53,5.97,5.03,28,2
40,Male,86621,5.19,8,17,3.67,1.83,0.19,1,5.09,5.1,5.07,5.28,92.48,78.9,1.33,0.54,0.33,0.28,0.39,0.78,3.56,11,218,4.75,5,1,491.32,8,1.04,0.24,5.27,22.32,8.81,5.84,1.96,84,5
20,Male,14535,1.77,15,23,9.99,1.52,5.06,4,4.87,3.6,7.62,7.24,76.36,53.48,1.92,0.24,0.15,0.38,0.83,0.39,11.35,22,366,1.74,2,1,400.03,1,5.4,6.86,2.64,26.55,4.34,4.43,1.74,58,3
40,Female,30354,0.41,1,23,5.53,0.92,1.4,3,7.91,0.68,3.97,8.97,63.76,70.64,0.12,0.4,0.32,0.65,0.76,0.9,2.43,25,448,0.65,0,1,373.53,1,7.31,5.46,6.41,27.75,1.9,4.65,2.88,48,4
48,Female,39219,1.68,28,20,8.13,5.43,1.76,7,4.17,5.11,6.84,7.55,93.99,63.29,0.44,0.49,0.22,0.32,0.85,0.98,2.58,6,456,1.5,3,1,552.64,8,1.8,6.96,7.37,22.89,5.86,7.48,3.65,43,7
38,Male,123802,0.5,7,7,7.61,0.15,0.04,10,7.81,5.17,8.15,4.49,53.38,81.21,0.0,0.04,0.44,0.44,0.63,0.56,3.27,27,342,0.53,7,0,767.81,6,4.17,4.71,5.44,23.68,3.68,4.46,3.58,0,2
20,Female,107319,4.51,10,8,6.09,0.51,2.89,1,0.87,2.17,5.09,7.83,74.38,55.93,5.93,0.79,0.36,0.78,0.49,0.25,5.1,18,441,2.51,7,0,27.81,7,3.09,2.49,4.07,21.83,6.03,7.89,6.45,37,10
40,Female,97073,4.8,30,19,7.32,3.09,0.02,5,4.76,0.21,4.66,7.58,64.01,94.63,2.73,0.69,0.02,0.19,0.59,0.66,4.42,47,176,3.54,8,1,53.57,2,6.35,3.41,7.71,24.1,11.02,2.1,2.85,66,10
40,Male,136880,0.78,5,13,6.14,0.39,2.68,5,3.97,5.82,5.69,5.9,75.71,73.37,1.27,0.56,0.3,0.32,0.28,0.49,10.36,11,34,0.59,8,0,359.26,6,10.0,4.56,4.14,21.74,5.19,5.65,1.62,44,4
49,Male,22575,3.04,12,9,10.72,1.04,3.53,4,5.23,7.98,3.64,6.34,75.9,78.69,1.46,0.32,0.45,0.34,0.65,0.39,6.94,21,370,3.33,1,1,1754.34,6,5.25,4.11,1.19,23.69,7.76,4.51,3.89,83,4
53,Male,22086,0.77,33,15,4.59,4.77,1.14,7,2.33,7.48,7.58,6.33,87.52,61.06,0.0,0.33,0.08,0.47,0.24,0.69,6.26,9,128,1.19,3,1,47.03,9,8.05,3.21,8.74,22.27,5.4,2.02,5.22,16,3
48,Female,22301,1.26,36,6,5.84,4.43,2.08,6,3.11,6.65,6.92,8.11,88.67,79.99,0.36,0.42,0.55,0.52,0.09,0.59,1.44,43,347,2.51,5,0,852.99,10,5.18,2.81,1.78,28.37,8.3,3.99,5.69,93,2
39,Female,127283,2.83,1,4,7.94,1.28,0.36,3,5.22,5.1,6.06,8.57,71.84,72.41,0.07,0.75,0.19,0.22,0.13,0.45,7.6,20,272,0.6,10,1,588.2,7,7.48,5.65,8.36,24.71,9.12,5.23,2.53,58,2
29,Male,47652,7.92,5,2,6.97,0.68,3.73,7,4.8,4.04,6.86,4.18,44.27,100.0,7.77,0.61,0.43,0.63,0.54,0.72,12.72,39,111,2.71,1,1,49.29,1,4.09,2.93,4.74,20.44,11.5,1.33,5.88,32,7
21,Male,131888,0.92,13,5,5.63,9.14,0.61,6,5.68,4.2,8.75,7.7,70.13,75.04,2.22,0.52,0.5,0.34,0.51,0.65,2.33,5,263,2.88,6,1,371.29,6,4.03,6.73,7.89,20.12,4.03,7.52,8.62,52,8
45,Male,56098,4.33,16,22,7.38,2.76,0.82,8,5.66,4.03,3.41,5.12,35.97,100.0,4.38,0.18,0.66,0.62,0.49,0.51,9.03,11,316,0.73,2,1,70.6,5,6.08,6.62,7.17,32.51,5.04,3.31,2.14,31,9
32,Other,76224,6.64,11,6,9.46,0.26,1.39,6,4.98,5.65,3.51,5.7,82.96,100.0,5.56,0.72,0.39,0.66,0.4,0.48,3.41,40,1,2.0,7,0,200.88,2,5.38,5.92,3.67,22.75,13.42,0.38,1.47,82,1
25,Female,147379,9.47,7,22,8.85,2.41,3.13,4,2.74,7.86,5.12,5.96,51.54,86.6,5.53,0.85,0.31,0.34,0.42,0.51,3.73,31,198,3.99,0,0,474.73,2,2.8,4.7,5.3,22.07,12.23,2.86,3.52,11,6
40,Female,129094,3.79,15,9,6.2,1.29,0.3,3,4.95,8.8,9.75,9.3,70.2,84.21,3.43,0.49,0.06,0.12,0.96,0.28,1.78,32,245,0.55,6,1,423.07,3,4.26,5.53,3.85,27.89,14.09,6.24,5.43,58,3
41,Female,27454,1.48,36,14,8.41,0.68,3.01,2,3.66,3.71,5.41,8.74,52.6,81.11,2.24,0.02,0.47,0.74,0.69,0.05,1.07,5,448,0.64,9,0,223.69,2,8.81,4.15,6.55,22.07,5.3,6.73,3.63,89,3
25,Male,94524,2.73,23,7,7.77,0.1,0.65,7,8.41,3.81,6.62,7.58,66.04,93.77,2.23,0.12,0.06,0.76,0.87,0.56,2.13,14,453,1.2,3,0,763.24,5,5.64,0.92,5.73,23.73,9.04,3.47,1.85,94,9
58,Female,125873,2.94,25,13,8.88,0.29,0.61,7,6.12,4.87,4.89,6.24,63.83,63.85,1.94,0.66,0.42,0.44,0.63,0.47,14.08,5,227,0.65,10,1,917.28,2,5.22,3.71,7.1,25.96,4.47,4.35,2.72,24,3
47,Female,52891,5.97,3,1,5.24,2.4,0.69,4,6.36,6.48,8.0,5.65,83.23,65.17,4.61,0.64,0.38,0.38,0.51,0.62,16.75,30,487,2.39,5,0,1031.02,10,5.1,5.87,7.01,22.33,8.72,7.79,3.94,72,7
18,Male,88425,0.28,37,19,6.22,0.95,1.31,4,2.78,2.48,5.93,5.23,78.54,63.23,1.8,0.18,0.44,0.56,0.41,0.24,1.48,15,359,0.42,1,1,174.96,7,6.07,4.67,6.13,20.06,1.04,0.89,6.17,15,5
30,Female,72995,4.63,32,13,9.23,0.38,2.66,3,3.13,2.64,7.49,6.32,75.89,62.75,3.16,0.23,0.07,0.74,0.33,0.68,5.82,30,256,0.26,10,1,332.5,7,4.4,4.53,7.93,18.47,6.78,5.48,3.36,85,3
17,Female,77958,0.71,36,0,6.42,2.05,0.04,6,5.94,5.87,4.32,6.32,80.06,70.13,0.0,0.5,0.09,0.54,0.7,0.22,6.76,47,397,2.27,0,0,317.68,3,5.91,2.22,4.93,23.69,5.39,7.48,2.28,50,3
59,Female,143262,4.25,19,15,6.99,1.19,0.23,7,6.7,8.64,3.6,10.0,70.99,47.27,3.37,0.84,0.05,0.23,0.57,0.35,6.75,27,102,1.49,0,0,118.35,5,4.93,4.58,7.18,26.95,6.95,5.49,3.2,28,8
37,Male,24565,3.43,30,20,7.66,1.52,0.27,3,7.15,2.97,5.44,7.5,70.31,26.47,2.43,0.33,0.09,0.86,0.61,0.86,21.92,1,238,0.94,7,0,1222.56,8,7.65,5.41,4.48,16.31,13.87,3.31,2.32,78,8
14,Female,126978,1.87,36,7,3.92,3.61,2.47,9,4.06,0.0,4.7,6.22,55.36,51.79,2.04,0.36,0.45,0.72,0.19,0.23,4.19,49,355,0.57,4,1,14.96,6,5.76,4.28,6.33,28.2,10.18,4.45,3.14,34,5
22,Female,125660,4.21,24,24,8.0,0.6,0.37,9,6.79,3.82,5.24,5.06,100.0,77.61,5.64,0.27,0.35,0.27,0.63,0.55,4.88,36,241,1.68,0,0,769.84,9,5.09,5.82,6.44,19.91,4.68,7.69,3.19,75,5
42,Male,68304,1.4,35,10,7.09,1.52,7.25,4,5.01,0.86,4.91,3.16,81.4,72.73,0.51,0.2,0.12,0.38,0.33,0.75,4.16,12,217,2.15,8,1,592.09,3,3.57,5.22,3.91,22.73,12.34,4.86,6.33,12,1
57,Female,91429,2.78,27,17,5.85,2.49,2.91,5,5.27,5.67,4.25,7.92,84.17,39.79,2.12,0.56,0.31,0.66,0.44,0.71,3.45,12,182,1.49,4,0,1527.9,0,4.23,4.45,3.72,22.96,7.88,7.02,2.13,6,9
